ID_KONGRESS,ID,ID_SEMINAR,FARBCODE,TRACK,TRACK_EN,ORDERT,AUDIENCE,AUDIENCE_EN,DATUM,TIMESTAMP,TIMESTAMP_ENDE,SIMULTAN,DATUM_ES_EN,DATUM_ES,BEGINN,ENDE,SEMINAR_NR,RAUM_NR,RAUMNAME,AREAID,TITEL,TITEL_ES,TITEL_EN,ABSTRACT_EN,REFERENT_NAME,REFERENT_NACHNAME,REFERENT_FIRMA,ID_PERSON,ID_PERSON_COREF,ID_PERSON_COCOREF,VORTRAGSTYP,VORTRAGSTYP_EN,COREFERENT_NAME,COCOREFERENT_NAME,COREFERENT_FIRMA,COCOREFERENT_FIRMA,ABSTRACT_TEXT,SPRACHE,SPRACHE_EN,DEMO_EN,DEMO
506707,507480,507480,334478,Architektur und Sicherheit,architecture and security,1,Anfänger,beginner,2017-07-06 00:00:00.0,2017-07-06 15:35:00.0,2017-07-06 16:20:00.0,,2017-07-06,06.07.2017,15:35,16:20,27,1,Beethoven Saal,1/B,[E6] The League of Extraordinary Anti-Patterns,[E6] The League of Extraordinary Anti-Patterns,,,Dirk Fauth,Fauth,Robert Bosch GmbH,373821,368415,,,,Stefan Schlott,,BeOne Stuttgart GmbH,,"Captain Static, Runnable Boy und der Rest des Teams der Liga der außergewöhnlichen Anti-Patterns sitzen erschöpft in ihrer Festung der Einsamkeit, der Singleton Factory. Gerne würden sie sich zur Ruhe setzen, doch schon wieder ertönt der Alarm und sie werden zu einem Einsatz gerufen. Was erwartet unsere außergewöhnlichen Helden diesmal?
Ein Programmieranfänger?
Eine Gruppe altgedienter C-Entwickler, die gezwungen werden, sich mit Objektorientierung auseinander zu setzen?
Ein armer Kerl, der die Wartung eines in die Jahre gekommenen Projekts übernommen hat und nun in der angehäuften technischen Schuld unterzugehenen droht?

Es gibt viele Vorträge, Artikel, Blogposts und Schulungen, die sich mit dem Thema Anti-Pattern beschäftigen - und dennoch passieren sie immer wieder und sind Grund für lange Nächte, tiefe Augenringe, übermäßigen Kaffeegenuss und Haarverlust.

Anstelle der typischerweise trockenen so-macht-man-das-aber-nicht Vorträge zu diesem Thema wollen wir die üblichen Verdächtigen und die besonders interessanten Exoten mit etwas Humor betrachten. Das macht es hoffentlich leichter sich die ein oder andere Stolperfalle zu merken und in der eigenen Arbeit wiederzuerkennen, denn: Ein bisschen Captain Static und Kid Singelton findet sich doch in jedem von uns - spätestens wenn wir an unsere eigenen ersten Programmier-Gehversuche zurückdenken ;-)",Deutsch,German,No,Nein
506707,507506,507506,334478,Methodik und Praxis,methodology and practice,6,Anfänger,beginner,2017-07-06 00:00:00.0,2017-07-06 16:40:00.0,2017-07-06 17:25:00.0,,2017-07-06,06.07.2017,16:40,17:25,33,2,Mozart Saal,2/M,[C7] Ansible - Lohnt sich der steinige Weg zum automatisierten Deployment wirklich?,[C7] Ansible - Lohnt sich der steinige Weg zum automatisierten Deployment wirklich?,,,Julien Guitton,Guitton,SEITENBAU GmbH,373825,373827,,,,Thomas Pieronczyk,,SEITENBAU GmbH,,"Microservices, Hochverfügbarkeit, Skalierbarkeit, kurze Releasezyklen und &quot;Infrastructure as Code&quot; sind nur einige der Schlagworte, die sich in den letzten Jahren in den Bereichen Softwareentwicklung, Hosting und Betrieb als anzustrebende Standards herausgetan haben. Erfüllen lassen sich diese Ziele jedoch nur mit einem hohen Grad an Automatisierung.

Seit seinem Erscheinungsjahr 2012 hat sich Ansible im Bereich der Serverorchestrierung, des Konfigurationsmanagements und der Automatisierungswerkzeuge als eine der führenden Lösungen etabliert. Im Vergleich zu anderen Werkzeugen wie Puppet oder Chef kommt Ansible gänzlich ohne die Installation und Konfiguration von Agenten aus, sondern benötigt lediglich eine Python Installation und den Systemzugriff mit Hilfe von SSH.

Aufgrund der Vielzahl verfügbarer Module und der stark an Kommandozeilen-Aufrufen orientierten Syntax bietet Ansible insbesondere Systemadministratoren eine einfache Möglichkeit zur Automatisierung administrativer Tätigkeiten, bietet jedoch Gleichzeitig auch Software Entwicklern einen leichten Einstieg in die Administration der von ihnen genutzten und benötigten Umgebungen.

In unserem Vortrag möchten wir nach einem kurzen Überblick über Ansible und seine Funktionalitäten anhand des Projektes Serviceportal Baden-Württemberg (https://www.service-bw.de / im Auftrag des Innenministeriums BW) zeigen, wie sich Ansible in der Praxis bewährt hat und welche technischen und organisatorischen Hürden bei der Entwicklung einer großen, verteilten Portalanwendung genommen werden mussten   und mit Hilfe von Ansible erfolgreich gemeistert wurden.",Deutsch,German,Yes,Ja
506707,507536,507536,334479,Architektur und Sicherheit,architecture and security,1,Fortgeschrittene,advanced,2017-07-06 00:00:00.0,2017-07-06 16:40:00.0,2017-07-06 17:25:00.0,,2017-07-06,06.07.2017,16:40,17:25,40,5,Schiller Saal,5/S,[E7] Container überwachen,[E7] Container überwachen,,,Steffen Siering,Siering,Elastic,376020,,,,,,,,,"Container erfreuen sich immer größerer Beliebtheit, um Services zu betreiben. Während Deployment und Isolation wesentlich einfacher wurden, sorgen Applikationen in Containern für Herausforderungen bei Logging und Monitoring.

Dieser Vortrag zeigt, wie man mit dem Elastic Stack und speziell Beats  leichtgewichtigen Agenten  diverse Daten in Containern sammeln und zentralisieren kann.

Speziell gehen wir darauf ein:
* Wie man Logs aus Containern ausliest.
* Welche Informationen man von cgroups und der Docker API beziehen kann.
* Wie man Prozessdaten mit den Metainformationen von Containern anreichert.
* Wie man den Netzwerkverkehr zwischen Containern überwachen kann.
* Welche Informationen man vom zugrundeliegenden Host auslesen sollte.",Deutsch,German,Yes,Ja
506707,507548,507548,334479,Enterprise Java und Frameworks,Enterprise Java and frameworks,3,Fortgeschrittene,advanced,2017-07-06 00:00:00.0,2017-07-06 16:40:00.0,2017-07-06 17:25:00.0,,2017-07-06,06.07.2017,16:40,17:25,43,3,Silcher Saal,3/S,[F7] Microservices-To-Go mit Dropwizard,[F7] Microservices-To-Go mit Dropwizard,,,Mario Goller,Goller,Swisscom (Schweiz) AG,373831,,,,,,,,,"Das einfache Entwickeln und Bereitstellen von Microservices in modernen und verteilten Architekturen ist ein wesentlicher Faktor und gewinnt zunehmend an Bedeutung. Daher ist es sehr wichtig die geeignete Softwarebasis und zur Hand zu haben, die es ermöglicht unkompliziert und schnell die Rahmenbedingungen für die eigene Anwendung bereitzustellen. Das sorgt auch dafür, dass sich Entwickler Teams nicht mit grundlegenden Problemstellungen auseinandersetzen müssen und sich auf die wesentliche Arbeit konzertieren können. Focus on your Features lautet hier die Devise.

Dropwizard will genau diesen Zweck erfüllen. Es ist sowohl Framework als auch Ecosystem, das die Basis für die eigenen Services zur Verfügung stellt. Dropwizard vereint wichtige Java Libraries und Standards zu einer Out-Of-The-Box Laufzeitumgebung. Es erlaubt somit eine effiziente Entwicklung und bietet Lösungsansätze für die größten Probleme im Lebenszyklus einer Anwendung, beginnend von der Entwicklung über das Deployment bis hin zu Konfiguration und Betrieb.

Dieser Vortrag zeigt die grundsätzlichen Konzepte und Komponenten von Dropwizard und wie diese im Zusammenspiel miteinander funktionieren. Es wird zudem gezeigt wie sich die Framework Basis um weitere Features erweitern lassen, um z.B. eine vollständige Web Applikation bereitzustellen. Auch der Betrieb einer mit Dropwizard erstellten Applikation wird beleuchtet und welche Vorteile es insbesondere bei der Verwendung innerhalb einer Cloud Infrastruktur gibt.",Deutsch,German,Yes,Ja
506707,507556,507556,334478,Methodik und Praxis,methodology and practice,6,Anfänger,beginner,2017-07-06 00:00:00.0,2017-07-06 12:15:00.0,2017-07-06 13:00:00.0,,2017-07-06,06.07.2017,12:15,13:00,45,6,Raum Sylt,6/R,[C4] Motion Cube. Einsatz von Java in der Automatisierungstechnik.,[C4] Motion Cube. Einsatz von Java in der Automatisierungstechnik.,,,Gabor Duroska,Duroska,aformatik Training & Consulting GmbH & Co. KG,369881,370213,,,,Sebastian Greiner,,aformatik Training & Consulting GmbH & Co. KG,,"Wenn es um die Steuerung und Überwachung von komplexen Maschinen geht, ist Java als Entwicklungsplattform i.A. nicht die erste Wahl. Das Konzept von Java sieht prinzipiell eine hardwarenahe Programmierung nicht vor und macht daher eine solche schwierig und manchmal auch unmöglich. Gerade darin aber sahen die Referenten ihre Herausforderung, als sie die Implementierung einer Controllersoftware für einen Roboter in Angriff nahmen - in Java natürlich!
Dieser Vortrag gewährt einen Einblick in ein vielleicht nicht alltägliches Java-Projekt. Motion Cube ist ein Logistiksystem für die Laborautomatisierung und fast die gesamte Software dafür wurde in Java SE und Java FX implementiert. Anhand von ausgewählten Beispielen zeigen die Referenten Vorteile, aber auch Grenzen von Java als Programmiersprache in der Automatisierungstechnik auf und diskutieren diese.",Deutsch,German,Yes,Ja
506707,507561,507561,334478,Enterprise Java und Frameworks,Enterprise Java and frameworks,3,Anfänger,beginner,2017-07-06 00:00:00.0,2017-07-06 12:15:00.0,2017-07-06 13:00:00.0,,2017-07-06,06.07.2017,12:15,13:00,46,3,Silcher Saal,3/S,[F4] Schnelles Denken - Maschinelles Lernen mit Apache Spark 2 und Java 8,[F4] Schnelles Denken - Maschinelles Lernen mit Apache Spark 2 und Java 8,,,Heiko Spindler,Spindler,Freelancer,371276,,,,,,,,,"Die Kosten für Speichermedien sinken und das systematische Sammeln von Datenmassen aller Arten wird immer leichter. Big Data ist in den Unternehmen angekommen. Viele Projekte sind bereits über den Pilot- oder Prototypenstatus hinaus. Apache Spark ist ein skalierbares System für die flexible Verarbeitung großer Datenmengen.
Der Vortrag stellt Apache Spark 2 vor, beschreibt konkrete Einsatzszenarien und zeigt konkrete Beispiele mit Java 8 aus dem Bereich des maschinellen Lernens.",Deutsch,German,Yes,Ja
506707,507569,507569,334478,Enterprise Java und Frameworks,Enterprise Java and frameworks,3,Anfänger,beginner,2017-07-06 00:00:00.0,2017-07-06 09:50:00.0,2017-07-06 10:35:00.0,,2017-07-06,06.07.2017,09:50,10:35,48,3,Silcher Saal,3/S,[F2] ReactiveX mit RxJava,[F2] ReactiveX mit RxJava,,,Jan Blankenhorn,Blankenhorn,w11k,373298,,,,,,,,,"Netflix, Trello, Microsoft und viele weitere verwenden es: ReactiveX - das &quot;Schweizer Taschenmesser&quot; für die asynchrone und reaktive Programmierung. Interessant ist zusätzlich, dass Java 9 mit der Flow API (JSR 166) um eine reaktive API erweitert wird, die sich größtenteils an ReactiveX orientiert. Reaktive Programmierung scheint also der neue Trend in der Programmierung zu sein. Doch warum ist das so? Was bringt es, &quot;reaktiv&quot; zu programmieren und steht das in Konkurrenz zu bestehenden Lösungen?

Dieser Vortrag führt in die reaktive Programmierung mit der ReactiveX Java-Implementierung RxJava ein. Dabei wird gezeigt, das ReactiveX nicht nur eine &quot;simple&quot; Bibliothek ist, die in den untersten Code-Stellen verborgen eingesetzt wird, sondern wie die gesamte Anwendungsarchitektur mit ReactiveX umgesetzt werden kann. Dabei werden besonders die Vorteile und Integrationsmöglichkeiten in aktuellen Anwendungen gezeigt.",Deutsch,German,Yes,Ja
506707,507417,507417,334478,Frontend und Mobile Computing,frontend and mobile computing,5,Anfänger,beginner,2017-07-06 00:00:00.0,2017-07-06 15:35:00.0,2017-07-06 16:20:00.0,,2017-07-06,06.07.2017,15:35,16:20,12,4,Hegel Saal,4/H,[A6] UI Technologieradar,[A6] UI Technologieradar,,,Sergei Wagner,Wagner,Opitz Consulting GmbH,373817,373819,,,,Stephan Rauh,,Opitz Consulting GmbH,,"Sie kennen das bestimmt: bei jedem Projekt müssen Sie entscheiden, welche UI-Technologie Sie verwenden wollen. Klar, oft ist das schon aus dem Umfeld vorgegeben. Aber handelt es sich dabei um die beste Wahl? 
Wie können Sie ihre Entscheidung faktisch stützen? Eine Möglichkeit: Sie holen sich für jede Technologie den Rat eines Beraters ein. Oder Sie kommen in unseren Vortrag. Denn eine objektive Entscheidung muss keineswegs teuer sein. Wir haben auf unserer Homepage ein Technologieradar für Sie vorbereitet. Und das stellen wir Ihnen im Vortrag vor. Sie lernen die wichtigsten UI-Framework kurz kennen: JSF, Angular, React.js, Spring MVC und noch ein paar weitere. Wenn Sie die Pros und Contras sowie die Optimierungsziele der jeweiligen Technologie kennen, können Sie Kosten und Nutzen für ihre Aufgabe richtig einschätzen. 
Wir haben bei unseren Kunden viele Erfahrungen gesammelt und wollen Sie mit Ihnen teilen!",Deutsch,German,Yes,Ja
506707,507431,507431,334479,Methodik und Praxis,methodology and practice,6,Fortgeschrittene,advanced,2017-07-06 00:00:00.0,2017-07-06 14:30:00.0,2017-07-06 15:15:00.0,,2017-07-06,06.07.2017,14:30,15:15,15,4,Hegel Saal,4/H,"[C5] Bis an den Abgrund - und zurück: Aufstieg, Krise und Rettung einer (gar nicht so) hypothetischen Software","[C5] Bis an den Abgrund - und zurück: Aufstieg, Krise und Rettung einer (gar nicht so) hypothetischen Software",,,Gernot Starke,Starke,innoQ Deutschland GmbH,371280,,,,,,,,,"Unser &quot;ganz normales System&quot; (VENOM, &quot;very normal system) unterstützt eCommerce-Prozesse für ziemlich komplizierte Produkte (Komplettausstattung von Kaufhäusern und Apotheken, Gartenplanung, Regal- und Möbelplanung und ähnliche abgefahrene Dinge) - inklusive kompletter Lieferung, Verzollung, Aufbau, Abnahme, Inbetriebnahme.

Das System, über viele Jahre eher hysterisch als historisch gewachsen, wird von einer ziemlich desolaten organisierten Firma (SAMM Inc.) entwickelt und betrieben. Es drohte vor einiger Zeit, den Bach herunter zu gehen. SAMM Inc. zog die Reißleine, und beauftragte ein (agiles) Team damit, die Rettung von VENOM (und SAMM) vorzubereiten und durchzuführen - Succeed or die&quot;, hieß die Devise.

Diese (überaus fiktive) Situation ist in Wirklichkeit völlig real. Lernen Sie rise and fall of a system aus der Nähe kennen, sehen Sie die Auswirkungen desaströser Architekturarbeit sowie verkorkster Entwicklungs- und Betriebsprozesse. Und dann - erfahren Sie von Maßnahmen, die wirklich helfen könnten (oder auch nicht) - und sehen Sie (am realen Beispiel), wie methodische Verbesserung von Software(architektur) funktionieren kann.

Disclaimer: Ähnlichkeit mit real existierenden Unternehmen ist rein zufällig.",Deutsch,German,No,Nein
506707,507472,507472,334478,Architektur und Sicherheit,architecture and security,1,Anfänger,beginner,2017-07-06 00:00:00.0,2017-07-06 08:45:00.0,2017-07-06 09:30:00.0,,2017-07-06,06.07.2017,08:45,09:30,25,7,Raum Usedom,7/R,[E1] Sicherheit beim Build,[E1] Sicherheit beim Build,,,Dominik Schadow,Schadow,BridgingIT GmbH,368416,,,,,,,,,"Wer sich die Mühe macht, bei der Software-Entwicklung auf die Sicherheit zu achten, sollte die Einhaltung möglichst aller Vorgaben und gleichzeitig die Sicherheit der gesamten Webanwendung beim Build soweit möglich automatisch überprüfen. Dafür stehen eine ganze Reihe von Open-Source-Tools zur Verfügung, die etwa bei der Continuous Integration in einen Jenkins-Build-Server integriert werden können. Die Session stellt dazu die Tools vor, mit denen sich Themen rund um die Sicherheit einer Webanwendung automatisiert prüfen lassen und gibt Vorschläge für deren Konfiguration und Einsatz in Java-Entwicklungsprojekten.",Deutsch,German,Yes,Ja
506707,507476,507476,334478,IDE und Tools,IDE and tools,2,Anfänger,beginner,2017-07-06 00:00:00.0,2017-07-06 15:35:00.0,2017-07-06 16:20:00.0,,2017-07-06,06.07.2017,15:35,16:20,26,5,Schiller Saal,5/S,[G6] Die Last und Lust mit Performancetests: Apache JMeter und Gatling im Vergleich,[G6] Die Last und Lust mit Performancetests: Apache JMeter und Gatling im Vergleich,,,Frank Pientka,Pientka,MATERNA GmbH,368417,,,,,,,,,"Das regelmäßige und frühzeitige Testen der Anwendung auf Performancemetriken gehört schon immer zu den unbeliebten Aufgaben in einem Projekt.
Doch je unternehmenskritischer die Systeme werden, umso wichtiger sind ausagefähige Last- und Performancetest, die im continous Integration eingebunden sind.
Wir stellen die beiden bekanntesten OpenSource Lasttestwerkzeuge Apache JMeter und Gattlin gegenüber und zeigen ihre jeweiligen Stärken und Schwächen.
Damit sollte es weniger Ausreden geben solche Tests nicht mehr häufiger durchzuführen.",Deutsch,German,No,Nein
1,507489,507489,334479,Enterprise Java und Frameworks,Enterprise Java and frameworks,3,Fortgeschrittene,advanced,2017-07-06 00:00:00.0,2017-07-06 16:40:00.0,2017-07-06 17:25:00.0,,2017-07-06,06.07.2017,16:40,17:25,29,4,Hegel Saal,4/H,[G7] REST API Dokumentation mit Swagger und AsciiDoc,[G7] REST API Dokumentation mit Swagger und AsciiDoc,,,Jan Paul Buchwald,Buchwald,,371521,,,,,,,,,"Swagger bzw. die &quot;Open API Specification&quot; hat sich mittlerweile als Quasi-Standard für die Dokumentation von REST-Schnittstellen etabliert. Es gibt jedoch viele Möglichkeiten, Varianten und Tools der Verwendung und Pflege von Swagger-Definitionen, und teilweise fehlt im reinen Swagger-Spezifikationsformat Raum für tiefgreifende oder umfangreichere Erklärungen. Dieser Pecha-Kucha-Talk gibt einen kurzen Einblick in eine Lösung, die aus einer mit Swagger-Annotationen angereicherten JAX-RS Implementierung und zusätzlicher Dokumentation in Ascii-Doc mittels Gradle Plugin automatisiert eine stets aktuelle, professionellen API-Dokumentation generiert.",Deutsch,German,No,Nein
506707,507581,507581,334479,Architektur und Sicherheit,architecture and security,1,Fortgeschrittene,advanced,2017-07-06 00:00:00.0,2017-07-06 15:35:00.0,2017-07-06 16:20:00.0,,2017-07-06,06.07.2017,15:35,16:20,51,7,Raum Usedom,7/R,[D6] Ethereum Smart Contracts in der Java-Welt,[D6] Ethereum Smart Contracts in der Java-Welt,,,Jan Paul Buchwald,Buchwald,,371521,,,,,,,,,"Durch das Hype-Thema Blockchain ist in den letzten Jahren die schon 1993 von Nick Szabo formulierte Idee der Smart Contracts wieder aufgelebt. Smart Contracts sind Verträge in Form von Software, die die Logik vertraglicher Regelungen abbilden und durch die teil- oder vollautomatisierte Ausführung eine hohe Zuverlässigkeit bei gleichzeitig günstigen Transaktionskosten ermöglichen. Das nach Bitcoin zweitgrößte öffentliche Blockchain-Netzwerk Ethereum hat von Anfang an Smart Contracts unterstützt und erlaubt durch die Verwendung einer Turing-vollständigen Sprache die Erstellung von komplexen dezentralen &quot;Blockchain Apps&quot;.
Dieser Vortrag gibt zunächst eine grobe Einführung über die Konzepte und Schnittstellen von Ethereum Smart Contracts. Anschließend werden Vor- und Nachteile sowie sinnvolle Einsatzzwecke beleuchtet und aufgezeigt, wann und wie die Technologie in Java-basierte Software-Architekturen passt. Schließlich wird ein Überblick über verschiedene technische Ansätze und Möglichkeiten gegeben, wie Smart Contracts in Java-Applikationen sowohl im Bereich Backend-/Server-Anwendungen, Mobile Apps und im Frontend von Webanwendungen angebunden werden können.",Deutsch,German,No,Nein
506707,507384,507384,334479,Enterprise Java und Frameworks,Enterprise Java and frameworks,3,Fortgeschrittene,advanced,2017-07-06 00:00:00.0,2017-07-06 11:10:00.0,2017-07-06 11:55:00.0,,2017-07-06,06.07.2017,11:10,11:55,4,3,Silcher Saal,3/S,[F3] Mastering JPA Performance,[F3] Mastering JPA Performance,,,Thomas Bröll,Bröll,Trivadis GmbH,373804,,,,,,,,,"Mastering JPA Performance

Ihre Anwendung könnte schneller antworten, der Fachbereich ist nicht wirklich zufrieden - aber Entwickler und Datenbank-Administratoren finden keine Optimierungen mehr? Wie kann man die Performance ohne eine Investition in potentere Hardware - wenn dies überhaupt einen Effekt hat - verbessern und welche Fallstricke werden oft übersehen?
Es werden Lösungen für die wesentlichen Ursachen von Performance-Problemen einer mehrschichtigen Anwendung mit JPA und gängigen Implementierungen wie Hibernate dargestellt. Was bedeutet dies für eigene Infrastrukturen aber auch für Infrastrukturen in Cloud-Umgebungen? Welche Optimierungen kann man vornehmen - und welche bringen viel Performance bei möglichst geringen Auswirkungen auf die Anwendung?",Deutsch,German,No,Nein
506707,507388,507388,334478,IoT und Embedded,IoT and embedded,6,Anfänger,beginner,2017-07-06 00:00:00.0,2017-07-06 11:10:00.0,2017-07-06 11:55:00.0,,2017-07-06,06.07.2017,11:10,11:55,5,6,Raum Sylt,6/R,[A3] Avatar - Telepräsenzrobotik mit Nao und Kinect,[A3] Avatar - Telepräsenzrobotik mit Nao und Kinect,,,Martin Förtsch,Förtsch,TNG Technology Consulting GmbH,373226,375367,,,,Thomas Reifenberger,,TNG Technology Consulting GmbH,,"Mit Hilfe von humanoiden Robotern, Virtual-Reality-Brillen und 3D-Kamerasensoren zur Gestenerkennung kann man die Welt aus den Augen eines Roboters erleben und diesen berührungslos fernsteuern. Das Hardware-Hacking-Team der TNG Technology Consulting GmbH hat ein Telepräsenzrobotik-System auf Basis eines Nao-Roboters, einer Oculus Rift und einer Kinect One implementiert. Damit lässt sich eine immersive &quot;Out-Of-Body&quot;-Experience - ähnlich wie im Film &quot;Avatar&quot; - ermöglichen.

Im Rahmen dieses Vortrags wird durch mehrere interaktive Live-Coding Beispiele die einfache Programmierung des Roboters mit Programmiersprachen am Beispiel von Java nähergebracht. Nach einer Live-Demonstration des Gesamtsystems werden Sie den gesamten Programmablauf des Telepräsenzsystems wie auch die Herausforderungen bei dessen Implementierung kennenlernen. Die Sprecher geben einen kurzen Einblick in die Welt der Telerobotik, Teleoperation und Telepräsenz. Sie gehen neben einem historischen Abriss auch auf aktuelle Trends und Anwendungsfälle ein. Darüber hinaus werden Sie auch einen kurzen Einblick in die verwendete IoT-Hard- und Software erhalten.",Deutsch,German,Yes,Ja
506707,507397,507397,334479,Enterprise Java und Frameworks,Enterprise Java and frameworks,3,Fortgeschrittene,advanced,2017-07-06 00:00:00.0,2017-07-06 08:45:00.0,2017-07-06 09:30:00.0,,2017-07-06,06.07.2017,08:45,09:30,7,1,Beethoven Saal,1/B,[G1] Orchestrierung von Microservices,[G1] Orchestrierung von Microservices,,,Bernd Rücker,Rücker,camunda services GmbH,368403,,,,,,,,,"Wie kann ich aus einem Haufen (evtl. reaktiver) Microservices einen funktionierenden Ende-zu-Ende Geschäftsprozess entstehen lassen? Wie kann ich langlaufende Prozesse oder Sagas umsetzen? Wie vermeide ich chaotische Spaghetti-Kommunikation, die meinen Business Analysten in den Wahnsinn treibt? Was bedeutet eine Workflow Engine für den Bounded Context und wie schneide ich Prozesse und Verantwortung? Kann moderne Workflow-Technologie helfen, ohne dabei einen BPM-Monolithen einzuführen? Diesen Fragen möchte ich in der Session nachgehen und auf mögliche Patterns und Architekturkonzepte eingehen. Dabei werde ich von Praxiserfahrungen berichten sowe Alternativen an Hand von Codebeispielen veranschaulichen.",Deutsch,German,Yes,Ja
506707,507443,507443,334478,Core Java und JVM-Sprachen,Core Java and JVM languages,4,Anfänger,beginner,2017-07-06 00:00:00.0,2017-07-06 14:30:00.0,2017-07-06 15:15:00.0,,2017-07-06,06.07.2017,14:30,15:15,18,6,Raum Sylt,6/R,[B5] Go for the Money! JSR-354,[B5] Go for the Money! JSR-354,,,Marcus Fihlon,Fihlon,CSS Versicherung AG,371144,,,,,,,,,"In letzter Zeit entwickelt sich Java wieder schneller weiter und es haben viele lang ersehnte Erweiterungen Einzug gehalten. Die bekanntesten sind sicherlich die neue Date & Time API sowie Lambdas und Streams. Gerade für Business-Anwendungen, die häufig mit Geldbeträgen und oft auch unterschiedlichen Währungen arbeiten müssen, ist eine weitere Neuerung ziemlich hilfreich: JSR354  Money and Currency API

Was hat es nun mit diesem JSR auf sich, weshalb wird eine Money and Currency API benötigt? Nach der Beantwortung dieser Fragen gibt es einen Überblick über die neue API, deren Packages und Klassen. Dieser Überblick wird durch mehrere Anwendungsbeispiele ergänzt, die das Rechnen, Formatieren, Parsen, den Umgang mit verschiedenen Währungen, das Umrechnen zwischen ihnen und auch das Data-Binding mit JavaFX in der Anwendung zeigen.

Am Ende des Vortrags wird eine Demo-Anwendung auf Basis von Java SE 9 präsentiert, die die neue Money and Currency API im praktischen Einsatz zeigt. Sowohl der Quelltext dieser Demo-Anwendung als auch die Präsentation wird den Teilnehmenden zur Verfügung gestellt.

Der JSR354 ist derzeit zur Auslieferung mit Java SE 9 vorgesehen, welches voraussichtlich im Juli 2017 erscheinen wird.",Deutsch,German,Yes,Ja
506707,507463,507463,334479,Core Java und JVM-Sprachen,Core Java and JVM languages,4,Fortgeschrittene,advanced,2017-07-06 00:00:00.0,2017-07-06 09:50:00.0,2017-07-06 10:35:00.0,,2017-07-06,06.07.2017,09:50,10:35,23,1,Beethoven Saal,1/B,[B2] 55 New Features In JDK 9,[B2] 55 New Features In JDK 9,,,Simon Ritter,Ritter,Azul Systems,371338,,,,,,,,,"Following on from the popular 55 New Features in Java SE 8 we bring you the eagerly-awaited sequel, 55 New Features in JDK 9.

Obviously, the big new feature in JDK 9 is modularity and project Jigsaw, but theres lots more to tempt developers. Well divide things into five categories: 

1.	Features
2.	Standards
3.	Inside the JVM
4.	Specialised
5.	Housekeeping

Join us on a whirlwind tour of whats in (and whats out) in JDK 9 so youre ready to get started with the latest version of the most popular programming platform on the planet.",Englisch,English,No,Nein
506707,507515,507515,334479,Architektur und Sicherheit,architecture and security,1,Fortgeschrittene,advanced,2017-07-06 00:00:00.0,2017-07-06 09:50:00.0,2017-07-06 10:35:00.0,,2017-07-06,06.07.2017,09:50,10:35,35,2,Mozart Saal,2/M,"[E2] IoT/BigData, from architecture, challenge to future","[E2] IoT/BigData, from architecture, challenge to future",,,Jiaen Guo,Guo,Mobility-Medida-GmbH (Bosch Group),371716,373800,,,,Oliver Scheele,,Mobility Media GmbH (Bosch Group),,"Von IoT und BigData wird es heute immer mehr gesprochen und es ist sogar bei vielen großen Unternehmen weltweit strategisch eingestuft. Für viele ist es auf dem ersten Augenblick vielleicht nicht so klar, wie man architekturmäßig mit einem solchem Projekt anfängt, welche Risiken es dahinten verstecken können, und welche Geschäftsmodelle/wo die Märkte für das BigData überhaupt vorliegen.

In diesem Vortrag wird zuerst über die allgemeine Systemarchitektur und Security-Anforderungen eines IoT-Systems durchgesprochen, und dann als generelle Solution dafür sowohl Infrastruktur- als auch Implementierungslösungen vorgeschlagen.  Am Ende des Vortrags werden einige Usercases von connected-car Produkten und als Beispiel für eine sichere Softwareentwicklung ein Bosch-Projekt kurz genannt.",Englisch,English,Yes,Ja
